S No,District Code,District Name (In English),Sub-District Code,Sub-District Name (In English),Village Code,Village Name (In English),Block Panchayat Code,Block Panchayat Name(In English),Gram Panchayat Code,Gram Panchayat Name(In English),Development Block Code,Development Block Name(In English),District Code of Development Block,District Name of Development Block
1376,361,Kendujhar,2846,Nayakote,386239,Panasuan,3807,Bansapal,119270,Kalanda(Kha),3444,Bansapal,361,Kendujhar
1377,361,Kendujhar,2846,Nayakote,386244,Phuljhar,3807,Bansapal,119276,Phuljhar,3444,Bansapal,361,Kendujhar
1378,361,Kendujhar,2846,Nayakote,386247,Podadihi,3807,Bansapal,119285,Uperraigoda,3444,Bansapal,361,Kendujhar
1379,361,Kendujhar,2846,Nayakote,386259,Raba,3807,Bansapal,119270,Kalanda(Kha),3444,Bansapal,361,Kendujhar
1380,361,Kendujhar,2846,Nayakote,386219,Rakam,3807,Bansapal,119281,Talakadakala,3444,Bansapal,361,Kendujhar
1381,361,Kendujhar,2846,Nayakote,386270,Sagapada,3807,Bansapal,119284,Taramakant,3444,Bansapal,361,Kendujhar
1382,361,Kendujhar,2846,Nayakote,386232,Sagapali,3807,Bansapal,119275,Nayakote,3444,Bansapal,361,Kendujhar
1383,361,Kendujhar,2846,Nayakote,386288,Saharpur,3807,Bansapal,119277,Saharpur,3444,Bansapal,361,Kendujhar
1384,361,Kendujhar,2846,Nayakote,386250,Sankarapasi,3807,Bansapal,119285,Uperraigoda,3444,Bansapal,361,Kendujhar
1385,361,Kendujhar,2846,Nayakote,386285,Sankarei,3807,Bansapal,119265,Bansapal,3444,Bansapal,361,Kendujhar
1386,361,Kendujhar,2846,Nayakote,386249,Sankari,3807,Bansapal,119276,Phuljhar,3444,Bansapal,361,Kendujhar
1387,361,Kendujhar,2846,Nayakote,386264,Singpur(Ka),3807,Bansapal,119278,Singhpur,3444,Bansapal,361,Kendujhar
1388,361,Kendujhar,2846,Nayakote,386263,Singpur(Kha),3807,Bansapal,119278,Singhpur,3444,Bansapal,361,Kendujhar
1389,361,Kendujhar,2846,Nayakote,386227,Sudanga,3807,Bansapal,119275,Nayakote,3444,Bansapal,361,Kendujhar
1390,361,Kendujhar,2846,Nayakote,386276,Sukadala,3807,Bansapal,119269,Jatra,3444,Bansapal,361,Kendujhar
1391,361,Kendujhar,2846,Nayakote,386238,Sundara,3807,Bansapal,119281,Talakadakala,3444,Bansapal,361,Kendujhar
1392,361,Kendujhar,2846,Nayakote,386228,Talabarada,3807,Bansapal,119266,Baragarh,3444,Bansapal,361,Kendujhar
1393,361,Kendujhar,2846,Nayakote,386281,Talabirikala,3807,Bansapal,119284,Taramakant,3444,Bansapal,361,Kendujhar
1394,361,Kendujhar,2846,Nayakote,386267,Taramakanta,3807,Bansapal,119284,Taramakant,3444,Bansapal,361,Kendujhar
1395,361,Kendujhar,2846,Nayakote,386273,Tilapasi,3807,Bansapal,119265,Bansapal,3444,Bansapal,361,Kendujhar
1396,361,Kendujhar,2846,Nayakote,386220,Tiriba,3807,Bansapal,119281,Talakadakala,3444,Bansapal,361,Kendujhar
1397,361,Kendujhar,2846,Nayakote,386287,Tuladihi,3807,Bansapal,119265,Bansapal,3444,Bansapal,361,Kendujhar
1398,361,Kendujhar,2846,Nayakote,386245,Uchumadihi,3807,Bansapal,119276,Phuljhar,3444,Bansapal,361,Kendujhar
1399,361,Kendujhar,2846,Nayakote,386229,Uparbarada,3807,Bansapal,119278,Singhpur,3444,Bansapal,361,Kendujhar
1400,361,Kendujhar,2846,Nayakote,386282,Uparbirikala,3807,Bansapal,119284,Taramakant,3444,Bansapal,361,Kendujhar
1401,361,Kendujhar,2849,Pandapara,386569,Adakata,3810,Ghatgaon,119347,Patilo,3447,Ghatgaon,361,Kendujhar
1402,361,Kendujhar,2849,Pandapara,386510,Alanapada,3811,Harichadanpur,119380,Tentalaposi,3448,Harichadanpur,361,Kendujhar
1403,361,Kendujhar,2849,Pandapara,386524,Ankalpada,3810,Ghatgaon,119350,Rutisila,3447,Ghatgaon,361,Kendujhar
1404,361,Kendujhar,2849,Pandapara,386528,Asanbahali,3810,Ghatgaon,119349,Purumunda,3447,Ghatgaon,361,Kendujhar
1405,361,Kendujhar,2849,Pandapara,386503,Badakamandala,3811,Harichadanpur,119380,Tentalaposi,3448,Harichadanpur,361,Kendujhar
1406,361,Kendujhar,2849,Pandapara,386536,Badjiuli,3810,Ghatgaon,119347,Patilo,3447,Ghatgaon,361,Kendujhar
1407,361,Kendujhar,2849,Pandapara,386518,Baizapada,3811,Harichadanpur,119359,Baxibarigaon,3448,Harichadanpur,361,Kendujhar
1408,361,Kendujhar,2849,Pandapara,386473,Balanipasi,3811,Harichadanpur,119371,Junga,3448,Harichadanpur,361,Kendujhar
1409,361,Kendujhar,2849,Pandapara,386479,Balbhadrapur,3810,Ghatgaon,275391,Balabhadrapur,3447,Ghatgaon,361,Kendujhar
1410,361,Kendujhar,2849,Pandapara,386547,Balimundali,3811,Harichadanpur,119369,Janghira,3448,Harichadanpur,361,Kendujhar
1411,361,Kendujhar,2849,Pandapara,386496,Bankudabudhakhaman,3807,Bansapal,119266,Baragarh,3444,Bansapal,361,Kendujhar
1412,361,Kendujhar,2849,Pandapara,386557,Baragarh,3807,Bansapal,119266,Baragarh,3444,Bansapal,361,Kendujhar
1413,361,Kendujhar,2849,Pandapara,386475,Basantapur,3810,Ghatgaon,119336,Basantapur,3447,Ghatgaon,361,Kendujhar
1414,361,Kendujhar,2849,Pandapara,386481,Baxibarigaon,3811,Harichadanpur,119359,Baxibarigaon,3448,Harichadanpur,361,Kendujhar
1415,361,Kendujhar,2849,Pandapara,386486,Bhagamunda,3811,Harichadanpur,119371,Junga,3448,Harichadanpur,361,Kendujhar
1416,361,Kendujhar,2849,Pandapara,386540,Binida,3810,Ghatgaon,119338,Binida,3447,Ghatgaon,361,Kendujhar
1417,361,Kendujhar,2849,Pandapara,386507,Brahmanapanga,3811,Harichadanpur,119367,Hunda,3448,Harichadanpur,361,Kendujhar
1418,361,Kendujhar,2849,Pandapara,386562,Budha Khaman,3811,Harichadanpur,119362,Budhakhaman,3448,Harichadanpur,361,Kendujhar
1419,361,Kendujhar,2849,Pandapara,386472,Chempei,3811,Harichadanpur,119373,Pitapiti,3448,Harichadanpur,361,Kendujhar
1420,361,Kendujhar,2849,Pandapara,386551,Chheliapanka,3811,Harichadanpur,119369,Janghira,3448,Harichadanpur,361,Kendujhar
